time,sat_id,x,y,z
139.1,6,-3.76516e+06,5.89988e+06,2.87653e+06
139.1,7,-5.22774e+06,5.3455e+06,1.17919e+06
139.1,8,-4.62328e+06,5.48589e+06,2.40824e+06
139.1,9,-5.90552e+06,4.68937e+06,662303
140.1,0,-2.99327e+06,6.36343e+06,2.79434e+06
140.1,1,-4.0254e+06,6.18215e+06,1.6915e+06
140.1,2,-4.895e+06,5.75109e+06,520238
140.1,3,-3.67084e+06,6.10388e+06,2.55614e+06
140.1,4,-4.651e+06,5.79663e+06,1.43401e+06
140.1,5,-5.44336e+06,5.25519e+06,253874
140.1,6,-3.76994e+06,5.89926e+06,2.87155e+06
140.1,7,-5.23123e+06,5.34332e+06,1.17361e+06
140.1,8,-4.62765e+06,5.4845e+06,2.40303e+06
140.1,9,-5.90838e+06,4.68657e+06,656645
141.1,0,-2.99805e+06,6.36339e+06,2.78932e+06
141.1,1,-4.02951e+06,6.18097e+06,1.68604e+06
141.1,2,-4.89827e+06,5.74882e+06,514566
141.1,3,-3.67545e+06,6.10326e+06,2.551e+06
141.1,4,-4.65483e+06,5.79493e+06,1.42848e+06
141.1,5,-5.44624e+06,5.25248e+06,248185
141.1,6,-3.77472e+06,5.89864e+06,2.86657e+06
141.1,7,-5.23471e+06,5.34115e+06,1.16803e+06
141.1,8,-4.632e+06,5.48311e+06,2.39783e+06
141.1,9,-5.91124e+06,4.68377e+06,650986
142.1,0,-3.00282e+06,6.36335e+06,2.78429e+06
142.1,1,-4.03361e+06,6.17979e+06,1.68058e+06
142.1,2,-4.90154e+06,5.74655e+06,508893
142.1,3,-3.68005e+06,6.10264e+06,2.54586e+06
142.1,4,-4.65865e+06,5.79323e+06,1.42296e+06
142.1,5,-5.44913e+06,5.24977e+06,242496
142.1,6,-3.77949e+06,5.89802e+06,2.86158e+06
142.1,7,-5.23819e+06,5.33896e+06,1.16245e+06
142.1,8,-4.63636e+06,5.48172e+06,2.39262e+06
142.1,9,-5.91409e+06,4.68096e+06,645326
143.1,0,-3.00759e+06,6.36331e+06,2.77926e+06
143.1,1,-4.03771e+06,6.1786e+06,1.67512e+06
143.1,2,-4.9048e+06,5.74427e+06,503220
143.1,3,-3.68466e+06,6.10202e+06,2.54072e+06
143.1,4,-4.66247e+06,5.79152e+06,1.41743e+06
143.1,5,-5.452e+06,5.24705e+06,236807
143.1,6,-3.78426e+06,5.89739e+06,2.85659e+06
143.1,7,-5.24166e+06,5.33678e+06,1.15686e+06
143.1,8,-4.64071e+06,5.48032e+06,2.38741e+06
143.1,9,-5.91694e+06,4.67815e+06,639666
144.1,0,-3.01235e+06,6.36326e+06,2.77423e+06
144.1,1,-4.04181e+06,6.17741e+06,1.66966e+06
144.1,2,-4.90807e+06,5.74199e+06,497547
144.1,3,-3.68925e+06,6.10139e+06,2.53557e+06
144.1,4,-4.66628e+06,5.78981e+06,1.4119e+06
144.1,5,-5.45488e+06,5.24433e+06,231118
144.1,6,-3.78902e+06,5.89675e+06,2.8516e+06
144.1,7,-5.24513e+06,5.33458e+06,1.15128e+06
144.1,8,-4.64505e+06,5.47892e+06,2.38219e+06
144.1,9,-5.91978e+06,4.67534e+06,634005
145.1,0,-3.01711e+06,6.3632e+06,2.7692e+06
145.1,1,-4.0459e+06,6.17622e+06,1.66419e+06
145.1,2,-4.91132e+06,5.7397e+06,491873
145.1,3,-3.69385e+06,6.10075e+06,2.53042e+06
145.1,4,-4.67009e+06,5.7881e+06,1.40637e+06
145.1,5,-5.45774e+06,5.2416e+06,225429
145.1,6,-3.79378e+06,5.89611e+06,2.84661e+06
145.1,7,-5.2486e+06,5.33239e+06,1.14569e+06
145.1,8,-4.64939e+06,5.47751e+06,2.37698e+06
145.1,9,-5.92262e+06,4.67252e+06,628344
146.1,0,-3.02187e+06,6.36314e+06,2.76416e+06
146.1,1,-4.04999e+06,6.17502e+06,1.65873e+06
146.1,2,-4.91458e+06,5.73741e+06,486199
146.1,3,-3.69844e+06,6.10011e+06,2.52527e+06
146.1,4,-4.67389e+06,5.78638e+06,1.40084e+06
146.1,5,-5.46061e+06,5.23887e+06,219739
146.1,6,-3.79854e+06,5.89547e+06,2.84161e+06
146.1,7,-5.25206e+06,5.33019e+06,1.14011e+06
146.1,8,-4.65373e+06,5.4761e+06,2.37176e+06
146.1,9,-5.92545e+06,4.6697e+06,622682
147.1,0,-3.02663e+06,6.36307e+06,2.75912e+06
147.1,1,-4.05408e+06,6.17381e+06,1.65326e+06
147.1,2,-4.91782e+06,5.73511e+06,480524
147.1,3,-3.70303e+06,6.09947e+06,2.52012e+06
147.1,4,-4.67769e+06,5.78465e+06,1.3953e+06
147.1,5,-5.46346e+06,5.23614e+06,214049
147.1,6,-3.8033e+06,5.89482e+06,2.83661e+06
147.1,7,-5.25552e+06,5.32798e+06,1.13452e+06
147.1,8,-4.65806e+06,5.47468e+06,2.36654e+06
147.1,9,-5.92827e+06,4.66688e+06,617020
148.1,0,-3.03138e+06,6.363e+06,2.75408e+06
148.1,1,-4.05816e+06,6.1726e+06,1.64779e+06
148.1,2,-4.92107e+06,5.73281e+06,474849
148.1,3,-3.70762e+06,6.09882e+06,2.51497e+06
148.1,4,-4.68149e+06,5.78292e+06,1.38977e+06
148.1,5,-5.46632e+06,5.2334e+06,208359
148.1,6,-3.80805e+06,5.89416e+06,2.83161e+06
148.1,7,-5.25897e+06,5.32577e+06,1.12893e+06
148.1,8,-4.66239e+06,5.47326e+06,2.36132e+06
148.1,9,-5.9311e+06,4.66405e+06,611356
149.1,0,-3.03614e+06,6.36293e+06,2.74904e+06
149.1,1,-4.06224e+06,6.17138e+06,1.64232e+06
149.1,2,-4.92431e+06,5.73051e+06,469173
149.1,3,-3.7122e+06,6.09817e+06,2.50981e+06
149.1,4,-4.68528e+06,5.78119e+06,1.38423e+06
149.1,5,-5.46917e+06,5.23065e+06,202668
149.1,6,-3.8128e+06,5.8935e+06,2.82661e+06
149.1,7,-5.26241e+06,5.32356e+06,1.12334e+06
149.1,8,-4.66672e+06,5.47183e+06,2.3561e+06
149.1,9,-5.93391e+06,4.66121e+06,605693
150.1,0,-3.04088e+06,6.36284e+06,2.74399e+06
150.1,1,-4.06631e+06,6.17016e+06,1.63685e+06
150.1,2,-4.92755e+06,5.7282e+06,463497
150.1,3,-3.71678e+06,6.09751e+06,2.50465e+06
150.1,4,-4.68907e+06,5.77945e+06,1.3787e+06
150.1,5,-5.47201e+06,5.2279e+06,196978
150.1,6,-3.81754e+06,5.89284e+06,2.8216e+06
150.1,7,-5.26586e+06,5.32134e+06,1.11775e+06
150.1,8,-4.67104e+06,5.4704e+06,2.35087e+06
150.1,9,-5.93672e+06,4.65838e+06,600029
151.1,0,-3.04563e+06,6.36276e+06,2.73895e+06
151.1,1,-4.07038e+06,6.16894e+06,1.63138e+06
151.1,2,-4.93078e+06,5.72588e+06,457820
151.1,3,-3.72135e+06,6.09684e+06,2.49949e+06
151.1,4,-4.69285e+06,5.7777e+06,1.37316e+06
151.1,5,-5.47485e+06,5.22515e+06,191287
151.1,6,-3.82228e+06,5.89217e+06,2.8166e+06
151.1,7,-5.2693e+06,5.31912e+06,1.11216e+06
151.1,8,-4.67536e+06,5.46897e+06,2.34564e+06
151.1,9,-5.93953e+06,4.65554e+06,594364
152.1,0,-3.05037e+06,6.36267e+06,2.7339e+06
152.1,1,-4.07445e+06,6.1677e+06,1.6259e+06
152.1,2,-4.934e+06,5.72356e+06,452144
152.1,3,-3.72593e+06,6.09617e+06,2.49432e+06
152.1,4,-4.69663e+06,5.77595e+06,1.36762e+06
152.1,5,-5.47769e+06,5.22239e+06,185596
152.1,6,-3.82702e+06,5.8915e+06,2.81158e+06
152.1,7,-5.27273e+06,5.31689e+06,1.10656e+06
152.1,8,-4.67967e+06,5.46753e+06,2.34041e+06
152.1,9,-5.94233e+06,4.65269e+06,588698
153.1,0,-3.05511e+06,6.36257e+06,2.72884e+06
153.1,1,-4.07851e+06,6.16647e+06,1.62043e+06
153.1,2,-4.93723e+06,5.72123e+06,446466
153.1,3,-3.7305e+06,6.0955e+06,2.48916e+06
153.1,4,-4.70041e+06,5.7742e+06,1.36208e+06
153.1,5,-5.48052e+06,5.21963e+06,179905
153.1,6,-3.83176e+06,5.89082e+06,2.80657e+06
153.1,7,-5.27616e+06,5.31466e+06,1.10097e+06
153.1,8,-4.68398e+06,5.46609e+06,2.33518e+06
153.1,9,-5.94513e+06,4.64984e+06,583033
154.1,0,-3.05985e+06,6.36247e+06,2.72379e+06
154.1,1,-4.08257e+06,6.16523e+06,1.61495e+06
154.1,2,-4.94045e+06,5.7189e+06,440788
154.1,3,-3.73506e+06,6.09482e+06,2.48399e+06
154.1,4,-4.70418e+06,5.77244e+06,1.35654e+06
154.1,5,-5.48335e+06,5.21686e+06,174214
154.1,6,-3.83649e+06,5.89014e+06,2.80155e+06
154.1,7,-5.27959e+06,5.31243e+06,1.09537e+06
154.1,8,-4.68828e+06,5.46464e+06,2.32995e+06
154.1,9,-5.94792e+06,4.64699e+06,577366
155.1,0,-3.06459e+06,6.36236e+06,2.71873e+06
155.1,1,-4.08663e+06,6.16398e+06,1.60947e+06
155.1,2,-4.94366e+06,5.71657e+06,435110
155.1,3,-3.73962e+06,6.09414e+06,2.47882e+06
155.1,4,-4.70795e+06,5.77068e+06,1.35099e+06
155.1,5,-5.48617e+06,5.21409e+06,168523
155.1,6,-3.84122e+06,5.88945e+06,2.79653e+06
155.1,7,-5.28301e+06,5.31019e+06,1.08978e+06
155.1,8,-4.69258e+06,5.46319e+06,2.32471e+06
155.1,9,-5.9507e+06,4.64414e+06,571699
156.1,0,-3.06932e+06,6.36225e+06,2.71367e+06
156.1,1,-4.09069e+06,6.16273e+06,1.60399e+06
156.1,2,-4.94687e+06,5.71423e+06,429432
156.1,3,-3.74418e+06,6.09345e+06,2.47364e+06
156.1,4,-4.71172e+06,5.76891e+06,1.34545e+06
156.1,5,-5.48898e+06,5.21132e+06,162831
156.1,6,-3.84594e+06,5.88876e+06,2.79151e+06
156.1,7,-5.28642e+06,5.30794e+06,1.08418e+06
156.1,8,-4.69688e+06,5.46173e+06,2.31947e+06
156.1,9,-5.95349e+06,4.64128e+06,566032
157.1,0,-3.07405e+06,6.36213e+06,2.7086e+06
157.1,1,-4.09474e+06,6.16147e+06,1.59851e+06
157.1,2,-4.95008e+06,5.71188e+06,423753
157.1,3,-3.74874e+06,6.09276e+06,2.46847e+06
157.1,4,-4.71548e+06,5.76714e+06,1.3399e+06
157.1,5,-5.4918e+06,5.20854e+06,157140
157.1,6,-3.85066e+06,5.88806e+06,2.78649e+06
157.1,7,-5.28983e+06,5.30569e+06,1.07858e+06
157.1,8,-4.70117e+06,5.46027e+06,2.31423e+06
157.1,9,-5.95626e+06,4.63841e+06,560364
158.1,0,-3.07877e+06,6.36201e+06,2.70354e+06
158.1,1,-4.09878e+06,6.16021e+06,1.59302e+06
158.1,2,-4.95328e+06,5.70953e+06,418073
158.1,3,-3.75329e+06,6.09206e+06,2.46329e+06
158.1,4,-4.71923e+06,5.76536e+06,1.33436e+06
158.1,5,-5.4946e+06,5.20576e+06,151448
158.1,6,-3.85538e+06,5.88736e+06,2.78146e+06
158.1,7,-5.29324e+06,5.30344e+06,1.07298e+06
158.1,8,-4.70546e+06,5.45881e+06,2.30899e+06
158.1,9,-5.95903e+06,4.63555e+06,554695
159.1,0,-3.0835e+06,6.36188e+06,2.69847e+06
159.1,1,-4.10282e+06,6.15895e+06,1.58754e+06
159.1,2,-4.95648e+06,5.70718e+06,412394
159.1,3,-3.75784e+06,6.09135e+06,2.45811e+06
159.1,4,-4.72298e+06,5.76358e+06,1.32881e+06
159.1,5,-5.49741e+06,5.20297e+06,145756
159.1,6,-3.86009e+06,5.88665e+06,2.77643e+06
159.1,7,-5.29664e+06,5.30118e+06,1.06738e+06
159.1,8,-4.70975e+06,5.45734e+06,2.30374e+06
159.1,9,-5.9618e+06,4.63267e+06,549026
160.1,0,-3.08822e+06,6.36175e+06,2.6934e+06
160.1,1,-4.10686e+06,6.15767e+06,1.58205e+06
160.1,2,-4.95968e+06,5.70482e+06,406713
160.1,3,-3.76239e+06,6.09065e+06,2.45293e+06
160.1,4,-4.72673e+06,5.76179e+06,1.32326e+06
160.1,5,-5.50021e+06,5.20018e+06,140064
160.1,6,-3.8648e+06,5.88594e+06,2.7714e+06
160.1,7,-5.30004e+06,5.29892e+06,1.06178e+06
160.1,8,-4.71403e+06,5.45587e+06,2.29849e+06
160.1,9,-5.96456e+06,4.6298e+06,543357
161.1,0,-3.09294e+06,6.36161e+06,2.68832e+06
161.1,1,-4.1109e+06,6.1564e+06,1.57656e+06
161.1,2,-4.96287e+06,5.70246e+06,401033
161.1,3,-3.76693e+06,6.08993e+06,2.44774e+06
161.1,4,-4.73048e+06,5.76e+06,1.31771e+06
161.1,5,-5.503e+06,5.19738e+06,134372
161.1,6,-3.86951e+06,5.88523e+06,2.76636e+06
161.1,7,-5.30343e+06,5.29665e+06,1.05618e+06
161.1,8,-4.7183e+06,5.45439e+06,2.29324e+06
161.1,9,-5.96732e+06,4.62692e+06,537687
162.1,0,-3.09765e+06,6.36147e+06,2.68325e+06
162.1,1,-4.11493e+06,6.15512e+06,1.57107e+06
162.1,2,-4.96605e+06,5.70009e+06,395352
162.1,3,-3.77147e+06,6.08922e+06,2.44256e+06
162.1,4,-4.73421e+06,5.75821e+06,1.31215e+06
162.1,5,-5.50579e+06,5.19458e+06,128680
162.1,6,-3.87422e+06,5.88451e+06,2.76133e+06
162.1,7,-5.30682e+06,5.29438e+06,1.05058e+06
162.1,8,-4.72257e+06,5.45291e+06,2.28799e+06
162.1,9,-5.97007e+06,4.62404e+06,532016
163.1,0,-3.10237e+06,6.36132e+06,2.67817e+06
163.1,1,-4.11896e+06,6.15383e+06,1.56558e+06
163.1,2,-4.96923e+06,5.69772e+06,389671
163.1,3,-3.77601e+06,6.08849e+06,2.43737e+06
163.1,4,-4.73795e+06,5.75641e+06,1.3066e+06
163.1,5,-5.50857e+06,5.19177e+06,122987
163.1,6,-3.87892e+06,5.88378e+06,2.75629e+06
163.1,7,-5.31021e+06,5.29211e+06,1.04497e+06
163.1,8,-4.72684e+06,5.45142e+06,2.28274e+06
163.1,9,-5.97281e+06,4.62115e+06,526345
