time,delay_sec
143.957,0.0170865
143.958,0.0134327
143.96,0.140254
143.96,0.0253597
143.961,0.315822
143.961,0.0160661
143.962,0.0170717
143.964,0.139284
143.964,0.0243806
143.965,0.314852
143.966,0.0160824
143.967,0.017088
143.968,0.138313
143.968,0.0234327
143.968,0.0134426
143.969,0.313881
143.97,0.135352
143.971,0.31092
143.971,0.0161778
143.972,0.0171523
143.973,0.0134757
143.974,0.134381
143.974,0.0244753
143.975,0.309949
143.976,0.016095
143.977,0.0171007
143.978,0.13341
143.978,0.0134382
143.978,0.0234963
143.979,0.308979
143.981,0.0160886
143.982,0.0170632
143.982,0.13244
143.983,0.308008
143.983,0.0134714
143.985,0.0245389
143.986,0.0160822
143.986,0.131469
143.987,0.307037
143.987,0.017088
143.988,0.128477
143.989,0.023591
143.989,0.304045
143.991,0.0160758
143.992,0.0170816
143.993,0.127537
143.993,0.013436
143.995,0.0246336
143.996,0.0161006
143.997,0.126558
143.997,0.0171064
143.998,0.0134522
144.001,0.0160857
144.002,0.0170916
144.003,0.0134373
144.006,0.0161019
144.007,0.0171079
144.008,0.0134536
144.01,0.320408
144.011,0.0160871
144.012,0.0170931
144.013,0.0134387
144.014,0.319429
144.016,0.0409796
144.016,0.0161033
144.017,0.0171093
144.018,0.142898
144.018,0.0134549
144.018,0.318467
144.02,0.0400316
144.021,0.0160969
144.022,0.141928
144.022,0.0170945
144.022,0.317496
144.023,0.0134485
144.024,0.138967
144.024,0.039061
144.025,0.314535
144.026,0.0161132
144.027,0.0171108
144.028,0.137996
144.028,0.0380819
144.028,0.0134647
144.029,0.313564
144.031,0.0160983
144.032,0.137025
144.032,0.017096
144.032,0.0371028
144.033,0.312594
144.033,0.0134499
144.034,0.0341331
144.036,0.136055
144.036,0.0161146
144.037,0.311623
144.037,0.0171123
144.038,0.033154
144.038,0.0134661
144.04,0.135084
144.041,0.310652
144.041,0.0160997
144.042,0.0170975
144.042,0.032206
144.043,0.0134512
144.044,0.134113
144.045,0.309682
144.046,0.016116
144.046,0.131152
144.046,0.0312269
144.047,0.30672
144.047,0.0171138
144.048,0.0134675
144.05,0.130182
144.05,0.0302789
144.051,0.30575
144.051,0.0161011
144.052,0.017099
144.052,0.0272781
144.053,0.0134526
144.054,0.129211
144.055,0.304779
144.056,0.0161174
144.056,0.0263301
144.057,0.0171152
144.058,0.12824
144.058,0.0134688
144.059,0.303809
144.06,0.025351
144.061,0.0161025
144.062,0.0171004
144.062,0.12727
144.063,0.302838
144.064,0.124277
144.064,0.0243719
144.065,0.299846
144.066,0.0161188
144.067,0.0171167
144.068,0.123338
144.068,0.0234239
144.068,0.0134476
144.069,0.298906
144.071,0.016183
144.072,0.017181
144.072,0.122367
144.073,0.297935
144.073,0.0134496
144.074,0.0244666
144.076,0.0161003
144.076,0.121397
144.077,0.296965
144.077,0.0170983
144.078,0.0134743
144.079,0.0235186
144.08,0.120426
144.081,0.295994
144.081,0.0160939
144.082,0.017092
144.082,0.117433
144.083,0.293002
144.083,0.0134453
144.085,0.0245613
144.086,0.0160875
144.086,0.116463
144.087,0.292031
144.087,0.0170856
144.089,0.0235822
144.091,0.115523
144.091,0.0160811
144.091,0.291092
144.092,0.0171104
144.093,0.0134409
144.095,0.114553
144.095,0.0246249
144.096,0.0160747
144.097,0.0170729
144.098,0.0134572
144.101,0.016091
144.102,0.0170892
144.103,0.0134423
144.106,0.0160761
144.107,0.0170744
144.108,0.0134274
144.111,0.0160924
144.112,0.0170907
144.112,0.307415
144.113,0.0134437
144.116,0.130876
144.116,0.0409709
144.116,0.0160775
144.116,0.306444
144.117,0.0170759
144.118,0.127915
144.118,0.0134288
144.118,0.303483
144.12,0.0400229
144.121,0.0161022
144.122,0.126944
144.122,0.0170922
144.123,0.302513
144.123,0.0134535
144.124,0.0390523
144.126,0.125974
144.126,0.0160874
144.127,0.301542
144.127,0.0170773
144.128,0.0380732
144.128,0.0134386
144.13,0.125003
144.131,0.300571
144.131,0.0161036
144.132,0.0170936
144.132,0.0371252
144.133,0.0134548
144.134,0.124032
144.134,0.0341243
144.135,0.299601
144.136,0.121071
144.136,0.0160888
144.137,0.0170788
144.138,0.0331763
144.138,0.01344
144.139,0.29863
144.14,0.1201
144.141,0.295669
144.141,0.016105
144.142,0.0170951
144.142,0.0321972
144.143,0.0134562
144.144,0.11913
144.145,0.294698
144.146,0.0160902
144.146,0.0312493
144.147,0.0170803
144.148,0.118159
144.148,0.0134413
144.149,0.293727
144.15,0.0302702
144.151,0.0161064
144.152,0.0170966
144.152,0.117189
144.152,0.0273004
144.153,0.292757
144.153,0.0134576
144.156,0.0160915
144.156,0.116218
144.156,0.0263213
144.157,0.291786
144.157,0.0170818
144.158,0.113257
144.158,0.0134427
144.159,0.288794
144.16,0.0253422
144.161,0.0161078
144.162,0.0170981
144.162,0.112286
144.163,0.287854
144.164,0.0243942
144.166,0.0160929
144.166,0.111315
144.167,0.286884
144.167,0.0170832
144.168,0.0234152
144.168,0.0134525
144.17,0.110345
144.171,0.285913
144.171,0.0161572
144.172,0.0171476
144.173,0.0134546
144.174,0.109374
144.174,0.0244578
144.175,0.284943
144.176,0.0161056
144.176,0.106382
144.177,0.28195
144.177,0.0170959
144.178,0.0134482
144.179,0.0235099
144.18,0.105442
144.181,0.280979
144.181,0.0160992
144.182,0.0171207
144.183,0.0134502
144.184,0.104472
144.185,0.0245525
144.185,0.28004
144.186,0.0160928
144.187,0.0170832
144.189,0.103501
144.189,0.0236046
144.189,0.279069
144.191,0.0161175
144.192,0.017108
144.193,0.10253
144.193,0.013477
144.195,0.0995295
144.195,0.0246472
144.196,0.01608
144.197,0.0171017
144.198,0.0134621
144.201,0.0160651
144.202,0.0170868
144.203,0.0134784
144.206,0.0160814
144.207,0.0171031
144.208,0.0134635
144.21,0.295401
144.211,0.0160665
144.212,0.0170883
144.212,0.292431
144.213,0.0134797
144.216,0.115892
144.216,0.0409932
144.216,0.0160828
144.216,0.291461
144.217,0.0171046
144.218,0.0134649
144.22,0.114922
144.22,0.0400141
144.22,0.29049
144.221,0.0160764
144.222,0.0170898
144.223,0.0134585
144.224,0.11396
144.224,0.0390435
144.225,0.289528
144.226,0.0160926
144.227,0.0171061
144.228,0.112989
144.228,0.0380955
144.228,0.0134436
144.229,0.288557
144.23,0.109997
144.231,0.285565
144.231,0.0160778
144.232,0.0170913
144.232,0.0371164
144.233,0.0134287
144.234,0.109057
144.234,0.0341467
144.235,0.284594
144.236,0.016094
144.237,0.0171075
144.238,0.108087
144.238,0.0331676
144.238,0.0134449
144.239,0.283655
144.241,0.0160792
144.242,0.0170927
144.242,0.107116
144.242,0.0322196
144.243,0.282684
144.243,0.0134301
144.246,0.0160954
144.246,0.106145
144.246,0.0312405
144.247,0.281714
144.247,0.017109
144.248,0.0134463
144.25,0.105175
144.25,0.0302614
144.251,0.280743
144.251,0.0160806
144.252,0.0170942
144.252,0.102182
144.252,0.0272917
144.253,0.277751
144.253,0.0134314
144.256,0.0160968
144.256,0.101212
144.256,0.0263126
144.257,0.27678
144.257,0.0171105
144.258,0.0134477
144.26,0.100272
144.26,0.0253646
144.261,0.27584
144.261,0.016082
144.262,0.0170957
144.264,0.0993015
144.264,0.0243855
144.265,0.27487
144.266,0.0160982
144.267,0.017112
144.268,0.0983309
144.268,0.0234375
144.268,0.0134575
144.269,0.273899
144.27,0.0953385
144.271,0.270907
144.271,0.0161625
144.272,0.0171763
144.273,0.0134596
144.274,0.0943679
144.274,0.0244802
144.275,0.269936
144.276,0.0161108
144.277,0.0171247
144.278,0.0933973
144.278,0.0134532
144.279,0.0235011
144.279,0.268966
144.281,0.0161044
144.282,0.0170872
144.282,0.0924577
144.283,0.268026
144.283,0.0134552
144.285,0.0245438
144.286,0.0160981
144.286,0.0914871
144.287,0.267055
144.287,0.017112
144.288,0.0884947
144.289,0.0235958
144.289,0.264063
144.291,0.0160917
144.292,0.0171056
144.293,0.0875241
144.293,0.0134509
144.295,0.0246385
144.296,0.0161164
144.297,0.0865761
144.297,0.0170993
144.298,0.0134671
144.301,0.0161015
144.302,0.0170845
144.303,0.0134522
144.306,0.0161178
144.307,0.0171008
144.308,0.0134685
144.31,0.280395
144.311,0.0161029
144.312,0.0170859
144.313,0.0134536
144.314,0.279447
144.316,0.0409845
144.316,0.0160881
144.317,0.0170711
144.318,0.102916
144.318,0.0134698
144.318,0.278485
144.32,0.0400365
144.321,0.0161128
144.322,0.101946
144.322,0.0170874
144.323,0.277514
144.323,0.0134634
144.324,0.0989534
144.324,0.0390659
144.325,0.274522
144.326,0.0160979
144.327,0.0170726
144.328,0.0979828
144.328,0.0380868
144.328,0.0134797
144.329,0.273551
144.331,0.0161142
144.332,0.0970122
144.332,0.0170889
144.332,0.0371388
144.333,0.27258
144.333,0.0134648
144.334,0.0341379
144.336,0.0960726
144.336,0.0160993
144.337,0.271641
144.337,0.0170741
144.338,0.0331899
144.338,0.013481
144.34,0.095102
144.341,0.27067
144.341,0.0161156
144.342,0.0170904
144.342,0.0921096
144.342,0.0322109
144.343,0.0134662
144.345,0.2697
144.346,0.0161007
144.346,0.091139
144.346,0.0312318
144.347,0.266707
144.347,0.0170755
144.348,0.0134513
144.35,0.0901684
144.35,0.0302838
144.351,0.265737
144.351,0.016117
144.352,0.0170918
144.352,0.0272829
144.353,0.0134675
144.354,0.0891978
144.355,0.264766
144.356,0.0161021
144.356,0.0263349
144.357,0.017077
144.358,0.0882583
144.358,0.0134526
144.359,0.263827
144.36,0.0253558
144.361,0.0161183
144.362,0.0170933
144.362,0.0872876
144.363,0.262856
144.364,0.0842952
144.364,0.0244079
144.365,0.259864
144.366,0.0161035
144.367,0.0170785
144.368,0.0833246
144.368,0.0234288
144.368,0.0134314
144.369,0.258893
144.371,0.0161678
144.372,0.0171739
144.372,0.082354
144.373,0.257922
144.373,0.0134645
144.374,0.0244715
144.376,0.016085
144.376,0.0813834
144.377,0.256952
144.377,0.0170912
144.378,0.0134581
144.379,0.0235235
144.38,0.0804439
144.381,0.255981
144.381,0.0161097
144.382,0.017116
144.382,0.0774515
144.383,0.25302
144.383,0.0134602
144.385,0.0245662
144.386,0.0161033
144.386,0.0764809
144.387,0.252049
144.387,0.0171096
144.389,0.0235871
144.391,0.0755102
144.391,0.251079
144.391,0.0160969
144.392,0.0171033
144.393,0.0134559
144.395,0.0745396
144.395,0.0246609
144.396,0.0160906
144.397,0.0170969
144.398,0.013441
144.401,0.0161068
144.402,0.0171132
144.403,0.0134572
144.406,0.0160919
144.407,0.0170984
144.408,0.0134423
144.411,0.0161082
144.412,0.0171147
144.412,0.267433
144.413,0.0134586
144.416,0.0908941
144.416,0.0410068
144.416,0.0160933
144.416,0.266462
144.417,0.0170999
144.418,0.0879017
144.418,0.0134437
144.418,0.26347
144.42,0.0400277
144.421,0.0161181
144.422,0.086931
144.422,0.0171161
144.422,0.262499
144.423,0.0134684
144.424,0.0390571
144.426,0.0859915
144.426,0.0161032
144.427,0.261529
144.427,0.0171013
144.428,0.038078
144.428,0.0134535
144.43,0.0850209
144.431,0.260589
144.431,0.0161194
144.432,0.0171176
144.432,0.03713
144.433,0.0134698
144.434,0.0840503
144.434,0.0341292
144.435,0.259619
144.436,0.0810579
144.436,0.0161046
144.437,0.0171028
144.438,0.0331812
144.438,0.0134549
144.439,0.258648
144.44,0.0800873
144.441,0.255656
144.441,0.0160897
144.442,0.017088
144.442,0.0322021
144.443,0.0134711
144.444,0.0791167
144.445,0.254685
144.446,0.016106
144.446,0.0312541
144.447,0.0171043
144.448,0.0781771
144.448,0.0134563
144.449,0.253714
144.45,0.030275
144.451,0.0160911
144.452,0.0170895
144.452,0.0772065
144.452,0.0273053
144.453,0.252775
144.453,0.0134725
144.456,0.0161074
144.456,0.0762359
144.456,0.0263262
144.457,0.251804
144.457,0.0171057
144.458,0.0732435
144.458,0.0134576
144.459,0.248812
144.46,0.0253471
144.461,0.0160925
144.462,0.0170909
144.462,0.0722729
144.463,0.247841
144.464,0.0243991
144.466,0.0161088
144.466,0.0713023
144.467,0.246871
144.467,0.0171072
144.468,0.02342
144.468,0.0134675
144.47,0.0703628
144.471,0.2459
144.471,0.0162042
144.472,0.0172027
144.473,0.0134384
144.474,0.0693921
144.474,0.0244938
144.475,0.24496
144.476,0.0160903
144.476,0.0663997
144.477,0.241968
144.477,0.0171199
144.478,0.0134631
144.479,0.0235147
144.48,0.0654291
144.481,0.240997
144.481,0.0160839
144.482,0.0170825
144.483,0.0134341
144.484,0.0644585
144.485,0.0245574
144.485,0.240027
144.486,0.0161086
144.487,0.0171072
144.488,0.0634879
144.489,0.0236094
144.489,0.239056
144.491,0.0161022
144.492,0.0171009
144.493,0.0625173
144.493,0.0134297
144.495,0.0595475
144.495,0.0246521
144.496,0.0160958
144.497,0.0171256
144.498,0.013446
144.501,0.016081
144.502,0.0171108
144.503,0.0134311
144.506,0.0160972
144.507,0.0171271
144.508,0.0134473
144.51,0.255419
144.511,0.0160824
144.512,0.0171123
144.512,0.252418
144.513,0.0134325
144.516,0.0759104
144.516,0.0409981
144.516,0.0160986
144.516,0.251448
144.517,0.0171286
144.518,0.0134487
144.52,0.0749398
144.52,0.040019
144.521,0.250508
144.521,0.0160922
144.522,0.0171138
144.523,0.0134423
144.524,0.0739777
144.524,0.0390484
144.525,0.249515
144.526,0.0161085
144.527,0.0171301
144.528,0.073007
144.528,0.0381004
144.528,0.0134585
144.529,0.248575
144.53,0.0700146
144.531,0.245583
144.531,0.0160936
144.532,0.0171152
144.532,0.0371213
144.533,0.0134436
144.534,0.069044
144.534,0.0341515
144.535,0.244612
144.536,0.0161099
144.537,0.0171315
144.538,0.0680734
144.538,0.0331725
144.538,0.0134599
144.539,0.243642
144.541,0.016095
144.542,0.0671028
144.542,0.0171167
144.542,0.0322245
144.543,0.242671
144.543,0.013445
144.546,0.0161113
144.546,0.0661322
144.546,0.0312454
144.547,0.241701
144.547,0.017133
144.548,0.0134612
144.55,0.0651926
144.55,0.0302663
144.551,0.240761
144.551,0.0160964
144.552,0.0171182
144.552,0.0622003
144.552,0.0272965
144.553,0.237769
144.553,0.0134464
144.556,0.0160816
144.556,0.0612296
144.556,0.0263174
144.557,0.236798
144.557,0.0171034
144.558,0.0134626
144.56,0.060259
144.56,0.0253695
144.561,0.235827
144.561,0.0160978
144.562,0.0171197
144.564,0.0592884
144.564,0.0243904
144.565,0.234857
144.566,0.0160829
144.567,0.0171049
144.568,0.0583178
144.568,0.0234424
144.568,0.0134724
144.569,0.233886
144.57,0.0553565
144.571,0.230925
144.571,0.0161783
144.572,0.0171692
144.573,0.0134434
144.574,0.0543859
144.574,0.0244851
144.575,0.229954
144.576,0.0160956
144.577,0.0170865
144.578,0.0534152
144.578,0.0134681
144.579,0.023506
144.579,0.228984
144.581,0.0161203
144.582,0.0171112
144.582,0.0524446
144.583,0.228013
144.583,0.0134702
144.585,0.0245798
144.586,0.0160828
144.586,0.051474
144.587,0.227042
144.587,0.0171049
144.588,0.0134326
144.589,0.0485127
144.589,0.0236007
144.589,0.22405
144.591,0.0161075
144.592,0.0170985
144.593,0.0475421
144.593,0.0134658
144.595,0.0246434
144.596,0.0161011
144.597,0.046563
144.597,0.0170922
144.598,0.0134509
144.601,0.0161174
144.602,0.0171085
144.603,0.0134672
144.606,0.0161025
144.607,0.0170936
144.608,0.0134523
144.61,0.240413
144.611,0.0161188
144.612,0.0171099
144.613,0.0134685
144.614,0.239434
144.616,0.0409893
144.616,0.0161039
144.617,0.0170951
144.618,0.0629033
144.618,0.0134537
144.618,0.238472
144.62,0.0400413
144.621,0.0160975
144.622,0.0619327
144.622,0.0171114
144.623,0.237501
144.623,0.0134784
144.624,0.0589714
144.624,0.0390707
144.625,0.23454
144.626,0.0160827
144.627,0.0170966
144.628,0.0580008
144.628,0.0380916
144.628,0.0134635
144.629,0.233569
144.631,0.0160989
144.632,0.0570301
144.632,0.0171129
144.632,0.0371437
144.633,0.232598
144.633,0.0134797
144.634,0.0341428
144.636,0.0560595
144.636,0.016084
144.637,0.231628
144.637,0.0170981
144.638,0.0331948
144.638,0.0134649
144.64,0.0550889
144.641,0.230657
144.641,0.0161003
144.642,0.0171143
144.642,0.0521276
144.642,0.0322157
144.643,0.0134811
144.645,0.229687
144.646,0.0160854
144.646,0.051157
144.646,0.0312366
144.647,0.226725
144.647,0.0170995
144.648,0.0134662
144.65,0.0501864
144.65,0.0302887
144.651,0.225755
144.651,0.0161017
144.652,0.0171158
144.652,0.0272878
144.653,0.0134825
144.654,0.0492158
144.655,0.224784
144.656,0.0160868
144.656,0.0263398
144.657,0.017101
144.658,0.0482451
144.658,0.0134676
144.659,0.223813
144.66,0.0253607
144.661,0.0161031
144.662,0.0171173
144.662,0.0472745
144.663,0.222843
144.664,0.0443132
144.664,0.0244127
144.665,0.21985
144.666,0.0161193
144.667,0.0171025
144.668,0.0433426
144.668,0.0234336
144.668,0.0134463
144.669,0.218911
144.671,0.0161836
144.672,0.0171668
144.672,0.042372
144.673,0.21794
144.673,0.0134795
144.674,0.0244763
144.676,0.0161008
144.676,0.0414014
144.677,0.21697
144.677,0.0171152
144.678,0.013442
144.679,0.0235283
144.68,0.0404307
144.681,0.215999
144.681,0.0160945
144.682,0.0171088
144.682,0.0374384
144.683,0.213007
144.683,0.0134751
144.685,0.024571
144.686,0.0161192
144.686,0.0364988
144.687,0.212036
144.687,0.0171025
144.689,0.0235919
144.691,0.0355282
144.691,0.0160817
144.691,0.211097
144.692,0.0170961
144.693,0.0134708
144.695,0.0345576
144.695,0.0246657
144.696,0.0161064
144.697,0.0171209
144.698,0.0134559
144.701,0.0160915
144.702,0.0171061
144.703,0.0134411
144.706,0.0161078
144.707,0.0171224
144.708,0.0134573
144.711,0.0160929
144.712,0.0171076
144.712,0.22742
144.713,0.0134424
144.716,0.050912
144.716,0.0410117
144.716,0.0161092
144.716,0.226449
144.717,0.0171238
144.718,0.0479197
144.718,0.0134586
144.718,0.223488
144.72,0.0400326
144.721,0.0161028
144.722,0.046949
144.722,0.017109
144.723,0.222517
144.723,0.0134522
144.724,0.039062
144.726,0.0459784
144.726,0.016119
144.727,0.221547
144.727,0.0171253
144.728,0.038114
144.728,0.0134685
144.73,0.0450078
144.731,0.220576
144.731,0.0161042
144.732,0.0171105
144.732,0.0371349
144.733,0.0134536
144.734,0.0440372
144.734,0.0341652
144.735,0.219606
144.736,0.0410759
144.736,0.0161204
144.737,0.216644
144.737,0.0171268
144.738,0.0331861
144.738,0.0134698
144.74,0.0401053
144.741,0.215674
144.741,0.0161056
144.742,0.017112
144.742,0.032207
144.743,0.013455
144.744,0.0391346
144.745,0.214703
144.746,0.0161218
144.746,0.031259
144.747,0.0171283
144.748,0.038164
144.748,0.0134712
144.749,0.213732
144.75,0.0302799
144.751,0.016107
144.752,0.0171134
144.752,0.0371934
144.752,0.0273101
144.753,0.212762
144.753,0.0134563
144.756,0.0161232
144.756,0.0362228
144.756,0.0263311
144.757,0.211791
144.757,0.0171297
144.758,0.0332615
144.758,0.0134726
144.759,0.20883
144.76,0.0253831
144.761,0.0161084
144.762,0.0171149
144.762,0.0322909
144.763,0.207859
144.764,0.024404
144.766,0.0161246
144.766,0.0313203
144.767,0.206889
144.767,0.0171312
144.768,0.0234249
144.768,0.0134824
144.77,0.0303496
144.771,0.205918
144.771,0.0161889
144.772,0.0171955
144.773,0.0134534
144.774,0.029379
144.774,0.0244987
144.775,0.204947
144.776,0.0161061
144.776,0.0264177
144.777,0.201955
144.777,0.0171128
144.778,0.0134781
144.779,0.0235196
144.78,0.0254471
144.781,0.201015
144.781,0.0160997
144.782,0.0171065
144.783,0.013449
144.784,0.0244765
144.785,0.0245623
144.785,0.200045
144.786,0.0160934
144.787,0.0171001
144.789,0.0235059
144.789,0.0236143
144.789,0.199074
144.791,0.0161181
144.792,0.0171249
144.793,0.0225353
144.793,0.0134447
144.795,0.024657
144.796,0.0160806
144.797,0.0170874
144.798,0.0134609
144.801,0.0160968
144.802,0.0171037
144.803,0.013446
144.806,0.016082
144.807,0.0170889
144.808,0.0134623
144.81,0.215429
144.811,0.0160982
144.812,0.0171052
144.812,0.212428
144.813,0.0134474
144.816,0.0408888
144.816,0.0410029
144.816,0.0160834
144.816,0.211457
144.817,0.0170904
144.818,0.0134325
144.82,0.0399182
144.82,0.0400239
144.82,0.210487
144.821,0.0161081
144.822,0.0171067
144.823,0.0134572
144.824,0.0389561
144.824,0.0390532
144.825,0.209524
144.826,0.0160932
144.827,0.0170918
144.828,0.0379855
144.828,0.0381053
144.828,0.0134424
144.829,0.208554
144.831,0.205584
144.831,0.0161095
144.832,0.0370233
144.832,0.0171081
144.832,0.0371262
144.833,0.0134586
144.834,0.0340535
144.834,0.0341564
144.835,0.204622
144.836,0.0160946
144.837,0.0170933
144.838,0.0330829
144.838,0.0331773
144.838,0.0134437
144.839,0.203651
144.841,0.0161109
144.842,0.0171096
144.842,0.0321123
144.842,0.0322293
144.843,0.202681
144.843,0.01346
144.846,0.016096
144.846,0.0311417
144.846,0.0312503
144.847,0.20171
144.847,0.0170948
144.848,0.0134451
144.85,0.0301711
144.85,0.0303023
144.851,0.200739
144.851,0.0161123
144.852,0.0171111
144.852,0.0272098
144.852,0.0273014
144.853,0.197778
144.853,0.0134613
144.856,0.0160974
144.856,0.0262392
144.856,0.0263223
144.857,0.196807
144.857,0.0170963
144.858,0.0134464
144.86,0.0252685
144.86,0.0253743
144.861,0.195837
144.861,0.0161136
144.862,0.0171125
144.864,0.0242979
144.864,0.0243952
144.865,0.194866
144.866,0.0160988
144.867,0.0170977
144.868,0.0233273
144.868,0.0234473
144.868,0.0134563
144.869,0.193896
144.871,0.190926
144.871,0.0161942
144.872,0.0171932
144.872,0.0223651
144.873,0.0134583
144.874,0.0244899
144.875,0.189955
144.876,0.0161114
144.877,0.0171104
144.878,0.0234163
144.878,0.0134519
144.879,0.0235109
144.879,0.188985
144.881,0.0161361
144.882,0.0171352
144.882,0.0224457
144.883,0.188014
144.883,0.0134851
144.885,0.0245846
144.886,0.0160986
144.887,0.187066
144.887,0.0171288
144.889,0.0235053
144.889,0.0236056
144.889,0.184074
144.891,0.0161234
144.892,0.0171225
144.893,0.0225347
144.893,0.0134808
144.895,0.0246482
144.896,0.016117
144.897,0.0171162
144.898,0.0134659
144.901,0.0161332
144.902,0.0171324
144.903,0.0134821
144.906,0.0161184
144.907,0.0171176
144.908,0.0134672
144.91,0.200428
144.911,0.0161035
144.912,0.0171028
144.913,0.0134835
144.914,0.199449
144.916,0.0408883
144.916,0.0409942
144.916,0.0161197
144.917,0.0171191
144.918,0.0134686
144.918,0.198487
144.92,0.0399261
144.92,0.0400462
144.921,0.0160823
144.922,0.0171043
144.923,0.197525
144.923,0.0134622
144.924,0.038964
144.924,0.0390756
144.925,0.194532
144.926,0.0160985
144.927,0.0171206
144.928,0.0379933
144.928,0.0380965
144.928,0.0134473
144.929,0.193562
144.931,0.0160836
144.932,0.0370227
144.932,0.0171058
144.932,0.0371485
144.933,0.192591
144.933,0.0134636
144.934,0.0340614
144.934,0.0341477
144.936,0.0160999
144.937,0.19162
144.937,0.017122
144.938,0.0330908
144.938,0.0331997
144.938,0.0134487
144.941,0.190681
144.941,0.016085
144.942,0.0171072
144.942,0.0321202
144.942,0.0322206
144.943,0.0134338
144.945,0.18971
144.946,0.0161013
144.946,0.0311496
144.946,0.0312415
144.947,0.186718
144.947,0.0171235
144.948,0.0134501
144.95,0.030179
144.95,0.0302935
144.951,0.185747
144.951,0.0160864
144.952,0.0171087
144.952,0.0272177
144.952,0.0272927
144.953,0.0134352
144.955,0.184777
144.956,0.0161027
144.956,0.0262471
144.956,0.0263447
144.957,0.017125
144.958,0.0134514
144.959,0.183806
144.96,0.0252764
144.96,0.0253656
144.961,0.0160878
144.962,0.0171102
144.963,0.182867
144.964,0.0243058
144.964,0.0244176
144.965,0.179874
144.966,0.0161041
144.967,0.0171265
144.968,0.0233352
144.968,0.0234385
144.968,0.0134613
144.969,0.178904
144.971,0.0161684
144.972,0.0171908
144.972,0.0223646
144.973,0.177933
144.973,0.0134633
144.974,0.0244812
144.976,0.0161167
144.977,0.176985
144.977,0.0171392
144.978,0.0234242
144.978,0.0134569
144.979,0.0235332
144.981,0.176014
144.981,0.0161103
144.982,0.0171017
144.982,0.0224536
144.983,0.173022
144.983,0.013459
144.985,0.0245759
144.986,0.016135
144.987,0.172043
144.987,0.0171265
144.989,0.0235132
144.989,0.0235968
144.991,0.171072
144.991,0.0160975
144.992,0.0171201
144.993,0.0225426
144.993,0.0134546
144.995,0.0246706
144.996,0.0161222
144.997,0.0171449
144.998,0.0134709
145.001,0.0161074
145.002,0.0171301
145.003,0.013456
145.006,0.0161236
145.007,0.0171464
145.008,0.0134722
145.011,0.0161088
145.012,0.0171315
145.012,0.187427
145.013,0.0134574
145.016,0.0408877
145.016,0.0410166
145.016,0.016125
145.016,0.186456
145.017,0.0171478
145.018,0.0134736
145.018,0.183486
145.02,0.0399256
145.02,0.0400375
145.021,0.0161186
145.022,0.017133
145.023,0.182524
145.023,0.0134672
145.024,0.0389634
145.024,0.0390669
145.026,0.0161038
145.027,0.181554
145.027,0.0171182
145.028,0.0379928
145.028,0.0381189
145.028,0.0134834
145.031,0.180583
145.031,0.01612
145.032,0.0370222
145.032,0.0171345
145.032,0.0371398
145.033,0.0134686
145.034,0.0340524
145.034,0.03417
145.035,0.179621
145.036,0.0161052
145.037,0.17662
145.037,0.0171197
145.038,0.0330903
145.038,0.0331909
145.038,0.0134848
145.041,0.17568
145.041,0.0161214
145.042,0.0321196
145.042,0.017136
145.042,0.0322119
145.043,0.0134699
145.045,0.17471
145.046,0.0161066
145.046,0.031149
145.046,0.0312639
145.047,0.0171211
145.048,0.0134861
145.049,0.173739
145.05,0.0301784
145.05,0.0302848
145.051,0.0161228
145.052,0.0171374
145.052,0.0272086
145.052,0.027315
145.053,0.172777
145.053,0.0134713
145.056,0.016108
145.056,0.026238
145.056,0.0263359
145.057,0.171806
145.057,0.0171226
145.058,0.0134564
145.059,0.168805
145.06,0.0252759
145.06,0.025388
145.061,0.0161242
145.062,0.0171389
145.063,0.167866
145.064,0.0243052
145.064,0.0244089
145.066,0.0161094
145.067,0.166895
145.067,0.0171241
145.068,0.0233346
145.068,0.0234298
145.068,0.0134351
145.071,0.165925
145.071,0.0162047
145.072,0.0171884
145.072,0.022364
145.073,0.0134683
145.075,0.0245036
145.075,0.164954
145.076,0.0160909
145.077,0.161984
145.077,0.0171057
145.078,0.0234236
145.078,0.0134619
145.079,0.0235245
145.081,0.161014
145.081,0.0161156
145.082,0.0171305
145.082,0.022453
145.083,0.013464
145.085,0.0245672
145.085,0.160043
145.086,0.0161092
145.087,0.0171241
145.088,0.0134576
145.089,0.0235042
145.089,0.0236192
145.089,0.159073
145.091,0.0161339
145.092,0.0171178
145.093,0.0225335
145.093,0.0134596
145.095,0.0246619
145.096,0.0160964
145.097,0.0171114
145.098,0.0134447
145.101,0.0161127
145.102,0.0171277
145.103,0.013461
145.106,0.0160978
145.107,0.0171129
145.108,0.0134461
145.11,0.175427
145.111,0.0161141
145.112,0.0171292
145.112,0.172426
145.113,0.0134623
145.116,0.0409182
145.116,0.0410078
145.116,0.0160992
145.116,0.171455
145.117,0.0171144
145.118,0.0134475
145.12,0.0399476
145.12,0.0400287
145.121,0.170516
145.121,0.0161239
145.122,0.0171306
145.123,0.0134722
145.124,0.0389855
145.124,0.0390892
145.125,0.169523
145.126,0.0161091
145.127,0.0171158
145.128,0.0380148
145.128,0.0381101
145.128,0.0134573
145.129,0.168583
145.131,0.165582
145.131,0.0161253
145.132,0.0370527
145.132,0.037131
145.132,0.0171321
145.133,0.0134735
145.134,0.0340518
145.134,0.0341613
145.135,0.16462
145.136,0.0161105
