time_sec,rx_power_watts
151.869,5.03004e-20
151.872,4.9717e-20
151.919,4.67822e-20
151.969,4.679e-20
151.972,4.66689e-20
152.019,4.5979e-20
152.029,4.59672e-20
152.039,4.22584e-20
152.049,3.79963e-20
152.059,3.90983e-20
152.069,3.84595e-20
152.072,3.68397e-20
152.119,3.12951e-20
152.169,4.96188e-20
152.172,5.14135e-20
152.219,5.1409e-20
152.229,5.36083e-20
152.239,5.93735e-20
152.249,5.55287e-20
152.259,4.91789e-20
152.269,5.12244e-20
152.272,5.22757e-20
152.319,4.73423e-20
152.369,5.1893e-20
152.372,5.29426e-20
152.419,5.80299e-20
152.429,5.97556e-20
152.439,6.48542e-20
152.449,6.3681e-20
152.459,6.04555e-20
152.469,6.55958e-20
152.472,6.79344e-20
152.519,7.19007e-20
152.569,7.3879e-20
152.572,7.37806e-20
152.619,7.35021e-20
152.629,7.35797e-20
152.639,7.03857e-20
152.649,6.76826e-20
152.659,6.81927e-20
152.669,6.87924e-20
152.672,6.85988e-20
152.719,6.7526e-20
152.769,5.90455e-20
152.772,5.94835e-20
152.819,4.53724e-20
152.829,3.89568e-20
152.839,3.70405e-20
152.849,3.90662e-20
152.859,3.79408e-20
152.869,3.47396e-20
152.872,3.41261e-20
152.919,4.16434e-20
152.969,4.8811e-20
152.972,4.92621e-20
153.019,5.05634e-20
153.029,4.59449e-20
153.039,4.37389e-20
153.049,4.58512e-20
153.059,4.5803e-20
153.069,4.30698e-20
153.072,4.26411e-20
153.119,4.90298e-20
153.169,6.04003e-20
153.172,5.91889e-20
153.219,6.40644e-20
153.229,6.98668e-20
153.239,6.70369e-20
153.249,6.29506e-20
153.259,6.52768e-20
153.269,6.45494e-20
153.272,6.30033e-20
153.319,5.27526e-20
153.369,4.43056e-20
153.372,4.36146e-20
153.419,3.80738e-20
153.429,4.15292e-20
153.439,4.43174e-20
153.449,4.29517e-20
153.459,4.38003e-20
153.469,4.61538e-20
153.472,4.64415e-20
153.519,4.88763e-20
153.569,5.47072e-20
153.572,5.49252e-20
153.619,5.90588e-20
153.629,6.14132e-20
153.639,6.52619e-20
153.649,6.62928e-20
153.659,6.60338e-20
153.669,6.80165e-20
153.672,6.91832e-20
153.719,7.78132e-20
153.769,8.03888e-20
153.772,7.92923e-20
153.819,6.56088e-20
153.829,6.84098e-20
153.839,6.44727e-20
153.849,5.80735e-20
153.859,5.91153e-20
153.869,5.95737e-20
153.872,5.79048e-20
153.919,4.71822e-20
153.969,5.3972e-20
153.972,5.47361e-20
154.019,5.73661e-20
154.029,6.0984e-20
154.039,6.09457e-20
154.049,5.77687e-20
154.059,6.36643e-20
154.069,7.09719e-20
154.072,7.07462e-20
154.119,5.92729e-20
154.169,6.17863e-20
154.172,6.24787e-20
154.219,6.17358e-20
154.229,5.93361e-20
154.239,6.18485e-20
154.249,6.21537e-20
154.259,5.96715e-20
154.269,6.09757e-20
154.272,6.19476e-20
154.319,7.0918e-20
154.369,6.71602e-20
154.372,6.57355e-20
154.419,5.33688e-20
154.429,5.14872e-20
154.439,5.32768e-20
154.449,5.04253e-20
154.459,4.54099e-20
154.469,4.36621e-20
154.472,4.35109e-20
154.519,4.07625e-20
154.569,4.45476e-20
154.572,4.47452e-20
154.619,4.62882e-20
154.629,4.69292e-20
154.639,5.04957e-20
154.649,4.87337e-20
154.659,4.58574e-20
154.669,4.77791e-20
154.672,4.84668e-20
154.719,4.11746e-20
154.769,4.41468e-20
154.772,4.64083e-20
154.819,4.89679e-20
154.829,4.62874e-20
154.839,4.69486e-20
154.849,5.10279e-20
154.859,5.00239e-20
154.869,4.76687e-20
154.872,4.79748e-20
154.919,5.32362e-20
154.969,5.17758e-20
154.972,5.25258e-20
155.019,4.79686e-20
155.029,4.63997e-20
155.039,4.24717e-20
155.049,4.08883e-20
155.059,4.2036e-20
155.069,4.32195e-20
155.072,4.3339e-20
155.119,4.72793e-20
155.169,5.08478e-20
155.172,4.97947e-20
155.219,5.31662e-20
155.229,5.56994e-20
155.239,5.31642e-20
155.249,4.67802e-20
155.259,4.60132e-20
155.269,4.95625e-20
155.272,4.98875e-20
155.319,4.74956e-20
155.369,4.27823e-20
155.372,4.20303e-20
155.419,3.68682e-20
155.429,3.49999e-20
155.439,3.54333e-20
155.449,4.00809e-20
155.459,4.18364e-20
155.469,3.84758e-20
155.472,3.78075e-20
155.519,4.88526e-20
155.569,5.81226e-20
155.572,5.74564e-20
155.619,6.10439e-20
155.629,6.08535e-20
155.639,6.18642e-20
155.649,6.68418e-20
155.659,7.15841e-20
155.669,6.92916e-20
155.672,6.82431e-20
155.719,6.46936e-20
155.769,5.69342e-20
155.772,5.49246e-20
155.819,4.07758e-20
155.829,4.23114e-20
155.839,4.11542e-20
155.849,3.474e-20
155.859,3.3843e-20
155.869,3.61945e-20
155.872,3.59507e-20
155.919,2.71298e-20
155.969,1.95512e-20
155.972,2.05539e-20
156.019,2.42861e-20
156.029,3.04575e-20
156.039,3.20516e-20
156.049,2.92806e-20
156.059,3.32632e-20
156.069,4.0509e-20
156.072,4.12973e-20
156.119,4.62047e-20
156.169,5.54259e-20
156.172,5.61786e-20
156.219,5.91412e-20
156.229,6.22113e-20
156.239,6.23132e-20
156.249,5.84307e-20
156.259,5.87884e-20
156.269,6.16328e-20
156.272,6.17455e-20
156.319,5.96524e-20
156.369,7.37111e-20
156.372,7.28026e-20
156.419,6.12429e-20
156.429,6.21722e-20
156.439,6.74094e-20
156.449,6.33635e-20
156.459,5.96024e-20
156.469,6.40339e-20
156.472,6.5047e-20
156.519,6.06745e-20
156.569,5.8307e-20
156.572,5.91014e-20
156.619,5.49352e-20
156.629,5.1132e-20
156.639,5.40395e-20
156.649,5.74854e-20
156.659,5.92054e-20
156.669,6.1934e-20
156.672,6.24848e-20
156.719,6.92058e-20
156.769,6.2821e-20
156.772,6.31086e-20
156.819,5.91643e-20
156.829,5.37608e-20
156.839,4.88987e-20
156.849,4.91772e-20
156.859,4.87574e-20
156.869,4.4243e-20
156.872,4.2937e-20
156.919,3.91151e-20
156.969,3.66325e-20
156.972,3.63974e-20
157.019,2.93332e-20
157.029,3.17165e-20
157.039,3.63084e-20
157.049,3.36146e-20
157.059,2.79269e-20
157.069,2.8892e-20
157.072,2.98589e-20
157.119,3.15176e-20
157.169,4.06764e-20
157.172,4.18202e-20
157.219,5.13458e-20
157.229,5.46043e-20
157.239,5.9211e-20
157.249,5.83323e-20
157.259,5.52608e-20
157.269,5.88439e-20
157.272,6.08517e-20
157.319,6.08349e-20
157.369,5.39186e-20
157.372,5.36515e-20
157.419,4.98234e-20
157.429,4.73785e-20
157.439,4.01899e-20
157.449,3.8556e-20
157.459,3.91728e-20
157.469,3.4864e-20
157.472,3.35678e-20
157.519,3.23624e-20
157.569,3.66366e-20
157.572,3.68962e-20
157.619,3.76929e-20
157.629,3.86551e-20
157.639,3.86979e-20
157.649,4.03477e-20
157.659,4.46826e-20
157.669,4.52809e-20
157.672,4.4461e-20
157.719,4.71643e-20
157.769,4.67359e-20
157.772,4.6078e-20
157.819,5.1194e-20
157.829,5.41515e-20
157.839,5.65602e-20
157.849,5.79244e-20
157.859,6.30774e-20
157.869,6.86252e-20
157.872,6.91559e-20
157.919,7.06392e-20
157.969,6.30989e-20
157.972,6.10061e-20
158.019,4.93588e-20
158.029,5.19345e-20
158.039,4.76858e-20
158.049,4.29017e-20
158.059,4.43399e-20
158.069,4.29582e-20
158.072,4.1305e-20
158.119,3.07445e-20
158.169,3.6629e-20
158.172,3.63925e-20
158.219,3.73102e-20
158.229,4.16175e-20
158.239,4.59932e-20
158.249,4.24305e-20
158.259,4.11611e-20
158.269,4.38356e-20
158.272,4.40431e-20
158.319,4.14174e-20
158.369,5.85157e-20
158.372,5.96746e-20
158.419,6.46687e-20
158.429,6.54391e-20
158.439,7.16187e-20
158.449,6.87971e-20
158.459,6.22983e-20
158.469,6.3822e-20
158.472,6.50373e-20
158.519,5.59251e-20
158.569,4.52759e-20
158.572,4.52478e-20
158.619,3.72825e-20
158.629,4.06634e-20
158.639,4.03622e-20
158.649,3.82425e-20
158.659,4.20522e-20
158.669,4.73515e-20
158.672,4.75863e-20
158.719,5.1297e-20
158.769,5.29013e-20
158.772,5.36161e-20
158.819,4.46373e-20
158.829,4.39387e-20
158.839,4.22465e-20
158.849,3.98926e-20
158.859,4.42102e-20
158.869,5.09682e-20
158.872,5.13451e-20
158.919,5.44416e-20
158.969,6.32007e-20
158.972,6.37603e-20
159.019,5.62841e-20
159.029,5.06892e-20
159.039,5.34591e-20
159.049,5.28624e-20
159.059,4.61534e-20
159.069,4.61942e-20
159.072,4.76133e-20
159.119,4.91264e-20
159.169,4.33301e-20
159.172,4.27434e-20
159.219,4.70756e-20
159.229,4.65233e-20
159.239,4.95815e-20
159.249,5.10518e-20
159.259,4.75071e-20
159.269,4.38546e-20
159.272,4.34973e-20
159.319,4.18908e-20
159.369,4.34218e-20
159.372,4.378e-20
159.419,5.5389e-20
159.429,5.86365e-20
159.439,6.10424e-20
159.449,6.30002e-20
159.459,6.53269e-20
159.469,6.50575e-20
159.472,6.45297e-20
159.519,5.73242e-20
159.569,5.79839e-20
159.572,5.91918e-20
159.619,5.81979e-20
159.629,5.76294e-20
159.639,5.87149e-20
159.649,6.14267e-20
159.659,6.0905e-20
159.669,5.95917e-20
159.672,5.99178e-20
159.719,6.09075e-20
159.769,4.71782e-20
159.772,4.65621e-20
159.819,3.19948e-20
159.829,3.13198e-20
159.839,2.63322e-20
159.849,2.28978e-20
159.859,2.50087e-20
159.869,2.74913e-20
159.872,2.76102e-20
159.919,3.47838e-20
159.969,4.18739e-20
159.972,4.04747e-20
160.019,4.10686e-20
160.029,4.65737e-20
160.039,4.27375e-20
160.049,3.4523e-20
160.059,3.73678e-20
160.069,4.20774e-20
160.072,4.15106e-20
160.119,3.56339e-20
160.169,5.3278e-20
160.172,5.39241e-20
160.219,6.46921e-20
160.229,6.53316e-20
160.239,6.9704e-20
160.249,7.24926e-20
160.259,7.33652e-20
160.269,7.21201e-20
160.272,7.13225e-20
160.319,6.82229e-20
160.369,6.76828e-20
160.372,6.71796e-20
160.419,5.94945e-20
160.429,5.7561e-20
160.439,5.962e-20
160.449,6.15943e-20
160.459,6.28444e-20
160.469,6.19557e-20
160.472,6.13676e-20
160.519,5.73751e-20
160.569,6.11233e-20
160.572,6.0293e-20
160.619,5.55725e-20
160.629,6.0404e-20
160.639,6.07553e-20
160.649,5.31932e-20
160.659,5.38861e-20
160.669,6.0144e-20
160.672,6.0292e-20
160.719,5.65935e-20
160.769,5.82814e-20
160.772,5.97277e-20
160.819,5.60037e-20
160.829,5.88958e-20
160.839,6.26302e-20
160.849,5.90313e-20
160.859,5.60607e-20
160.869,5.99709e-20
160.872,6.09559e-20
160.919,5.94016e-20
160.969,6.18096e-20
160.972,6.30358e-20
161.019,6.55385e-20
161.029,6.39106e-20
161.039,6.62008e-20
161.049,6.61255e-20
161.059,6.26588e-20
161.069,6.38249e-20
161.072,6.51242e-20
161.119,6.53689e-20
161.169,6.85752e-20
161.172,6.75896e-20
161.219,5.94085e-20
161.229,5.92233e-20
161.239,6.01781e-20
161.249,5.71515e-20
161.259,5.45072e-20
161.269,5.56121e-20
161.272,5.57998e-20
161.319,4.70201e-20
161.369,4.76022e-20
161.372,4.90674e-20
161.419,5.42537e-20
161.429,5.08517e-20
161.439,5.14212e-20
161.449,5.52862e-20
161.459,5.73501e-20
161.469,5.70769e-20
161.472,5.67088e-20
161.519,5.45891e-20
161.569,4.43559e-20
161.572,4.49302e-20
161.619,5.23614e-20
161.629,4.89061e-20
161.639,4.68391e-20
161.649,5.19928e-20
161.659,5.43244e-20
161.669,5.08674e-20
161.672,5.02939e-20
161.719,5.52223e-20
161.769,4.9585e-20
161.772,4.772e-20
161.819,3.88885e-20
161.829,4.38195e-20
161.839,4.66042e-20
161.849,4.4069e-20
161.859,4.27287e-20
161.869,4.42514e-20
161.872,4.46691e-20
161.919,4.89011e-20
161.969,5.46148e-20
161.972,5.44525e-20
162.019,5.77755e-20
162.029,6.17844e-20
162.039,6.41736e-20
162.049,6.12993e-20
162.059,5.95945e-20
162.069,6.10669e-20
162.072,6.14e-20
162.119,4.58079e-20
162.169,4.36958e-20
162.172,4.44785e-20
162.219,5.57013e-20
162.229,5.6165e-20
162.239,5.31538e-20
162.249,5.43711e-20
162.259,5.69812e-20
162.269,5.42636e-20
162.272,5.32863e-20
162.319,5.00979e-20
162.369,4.64133e-20
162.372,4.59438e-20
162.419,3.59995e-20
162.429,3.68835e-20
162.439,3.46938e-20
162.449,3.17401e-20
162.459,3.37344e-20
162.469,3.4874e-20
162.472,3.38278e-20
162.519,3.59153e-20
162.569,4.66599e-20
162.572,4.65677e-20
162.619,4.59259e-20
162.629,4.90973e-20
162.639,5.11982e-20
162.649,4.66995e-20
162.659,4.8522e-20
162.669,5.5777e-20
162.672,5.63641e-20
162.719,5.36048e-20
162.769,5.44421e-20
162.772,5.38351e-20
162.819,4.01735e-20
162.829,3.84831e-20
162.839,3.68146e-20
162.849,3.40497e-20
162.859,3.1761e-20
162.869,3.00058e-20
162.872,2.93723e-20
162.919,2.77363e-20
162.969,3.75065e-20
162.972,3.78373e-20
163.019,3.83473e-20
163.029,3.99436e-20
163.039,4.67189e-20
163.049,4.66985e-20
163.059,4.37103e-20
163.069,4.44407e-20
163.072,4.4835e-20
163.119,4.2697e-20
163.169,5.58162e-20
163.172,5.71161e-20
163.219,6.67149e-20
163.229,6.86477e-20
163.239,7.61923e-20
163.249,7.45146e-20
163.259,6.90575e-20
163.269,7.30206e-20
163.272,7.48889e-20
163.319,6.97185e-20
163.369,6.16757e-20
163.372,6.27441e-20
163.419,5.92095e-20
163.429,5.89383e-20
163.439,5.65131e-20
163.449,5.59546e-20
163.459,5.57362e-20
163.469,5.46583e-20
163.472,5.42318e-20
163.519,5.0967e-20
163.569,4.88843e-20
163.572,4.97347e-20
163.619,4.76652e-20
163.629,4.54123e-20
163.639,4.14695e-20
163.649,4.15796e-20
163.659,4.45916e-20
163.669,4.52969e-20
163.672,4.48578e-20
163.719,4.23694e-20
163.769,4.92398e-20
163.772,4.88778e-20
163.819,4.82253e-20
163.829,4.64092e-20
163.839,4.78415e-20
163.849,4.59006e-20
163.859,4.08605e-20
163.869,4.05099e-20
163.872,4.1334e-20
163.919,3.59141e-20
163.969,2.11296e-20
163.972,2.00134e-20
164.019,2.12904e-20
164.029,2.19082e-20
164.039,2.4449e-20
164.049,2.79926e-20
164.059,2.87396e-20
164.069,2.66646e-20
164.072,2.63797e-20
164.119,3.2973e-20
164.169,3.8985e-20
164.172,3.8943e-20
164.219,5.304e-20
164.229,5.60469e-20
164.239,5.52435e-20
164.249,5.74966e-20
164.259,6.31586e-20
164.269,6.16574e-20
164.272,6.00901e-20
164.319,5.37436e-20
164.369,6.30036e-20
164.372,6.31989e-20
164.419,5.54176e-20
164.429,5.56395e-20
164.439,5.44203e-20
164.449,4.96212e-20
164.459,4.60854e-20
164.469,4.48653e-20
164.472,4.44894e-20
164.519,3.27593e-20
164.569,3.31217e-20
164.572,3.36152e-20
164.619,3.52832e-20
164.629,4.00775e-20
164.639,4.03021e-20
164.649,3.5697e-20
164.659,3.66157e-20
164.669,4.17568e-20
164.672,4.24499e-20
164.719,4.31954e-20
164.769,4.00039e-20
164.772,3.88491e-20
164.819,3.32464e-20
164.829,3.61268e-20
164.839,3.36079e-20
164.849,2.85511e-20
164.859,3.28379e-20
164.869,3.90169e-20
164.872,3.91139e-20
164.919,4.72758e-20
164.969,6.53544e-20
164.972,6.55855e-20
165.019,5.58352e-20
165.029,5.27638e-20
165.039,5.58365e-20
165.049,5.47741e-20
165.059,5.04881e-20
165.069,4.84126e-20
165.072,4.79226e-20
165.119,4.15162e-20
165.169,4.21223e-20
165.172,4.27031e-20
165.219,4.04304e-20
165.229,3.73932e-20
165.239,4.20324e-20
165.249,4.52127e-20
165.259,4.41308e-20
165.269,4.43305e-20
165.272,4.45527e-20
165.319,3.73849e-20
165.369,3.32339e-20
165.372,3.3291e-20
165.419,3.68657e-20
165.429,4.05602e-20
165.439,4.14359e-20
165.449,3.86658e-20
165.459,4.01565e-20
165.469,4.42232e-20
165.472,4.44795e-20
165.519,4.35417e-20
165.569,4.92085e-20
165.572,5.06281e-20
165.619,5.36389e-20
165.629,5.51682e-20
165.639,5.89363e-20
165.649,5.70087e-20
165.659,5.23145e-20
165.669,5.31628e-20
165.672,5.39683e-20
165.719,5.20277e-20
165.769,4.75849e-20
165.772,4.81156e-20
165.819,4.37409e-20
165.829,3.97313e-20
165.839,4.10461e-20
165.849,4.17103e-20
165.859,3.6663e-20
165.869,3.55504e-20
165.872,3.67382e-20
165.919,3.66033e-20
165.969,3.89578e-20
165.972,3.83896e-20
166.019,4.14379e-20
166.029,4.27523e-20
166.039,4.07405e-20
166.049,4.00042e-20
166.059,4.25287e-20
166.069,4.36653e-20
166.072,4.34008e-20
166.119,4.75093e-20
166.169,5.77759e-20
166.172,5.86447e-20
166.219,6.02276e-20
166.229,5.82581e-20
166.239,5.52176e-20
166.249,5.63544e-20
166.259,5.99724e-20
166.269,5.86178e-20
166.272,5.72741e-20
166.319,4.8806e-20
166.369,3.54939e-20
166.372,3.51798e-20
166.419,3.14243e-20
166.429,2.73202e-20
166.439,2.46733e-20
166.449,2.57992e-20
166.459,2.60208e-20
166.469,2.41422e-20
166.472,2.39142e-20
166.519,3.12482e-20
166.569,3.87927e-20
166.572,3.72637e-20
166.619,3.77594e-20
166.629,4.45005e-20
166.639,4.68029e-20
166.649,4.31083e-20
166.659,4.35165e-20
166.669,4.55438e-20
166.672,4.53282e-20
166.719,4.59552e-20
166.769,4.75046e-20
166.772,4.65717e-20
166.819,3.20853e-20
166.829,3.31618e-20
166.839,3.3604e-20
166.849,2.84895e-20
166.859,2.72577e-20
166.869,2.95182e-20
166.872,2.95402e-20
166.919,2.27005e-20
166.969,3.15485e-20
166.972,3.27706e-20
167.019,3.24482e-20
167.029,3.09147e-20
167.039,3.26378e-20
167.049,3.38563e-20
167.059,3.48814e-20
167.069,3.72509e-20
167.072,3.78035e-20
167.119,4.50308e-20
167.169,5.65289e-20
167.172,5.7417e-20
167.219,5.88038e-20
167.229,6.20209e-20
167.239,6.33651e-20
167.249,6.06411e-20
167.259,6.22212e-20
167.269,6.61327e-20
167.272,6.61192e-20
167.319,6.54703e-20
167.369,6.55294e-20
167.372,6.52112e-20
167.419,5.5641e-20
167.429,5.5659e-20
167.439,5.48506e-20
167.449,4.8463e-20
167.459,4.71888e-20
167.469,5.15896e-20
167.472,5.16572e-20
167.519,3.82955e-20
167.569,4.2516e-20
167.572,4.36405e-20
167.619,5.13874e-20
167.629,5.04851e-20
167.639,5.55946e-20
167.649,5.89644e-20
167.659,5.67575e-20
167.669,5.65878e-20
167.672,5.73068e-20
167.719,5.94674e-20
167.769,5.39132e-20
167.772,5.35841e-20
167.819,4.13709e-20
167.829,3.71676e-20
167.839,3.96498e-20
167.849,4.16867e-20
167.859,3.78717e-20
167.869,3.51694e-20
167.872,3.55312e-20
167.919,4.02267e-20
167.969,4.04697e-20
167.972,4.03668e-20
168.019,3.77135e-20
168.029,3.77335e-20
168.039,3.99555e-20
168.049,3.83286e-20
168.059,3.65418e-20
168.069,3.97316e-20
168.072,4.07782e-20
168.119,4.84929e-20
168.169,6.14482e-20
168.172,6.36271e-20
168.219,7.56885e-20
168.229,7.6852e-20
168.24,7.50121e-20
168.25,7.57603e-20
168.259,7.61447e-20
168.269,7.35975e-20
168.272,7.2805e-20
168.319,6.24266e-20
168.369,4.54812e-20
168.372,4.51606e-20
168.419,3.54184e-20
168.429,3.47828e-20
168.44,3.11444e-20
168.449,3.16728e-20
168.459,3.55936e-20
168.469,3.66806e-20
168.472,3.64938e-20
168.52,4.09986e-20
168.57,4.57337e-20
168.572,4.41787e-20
168.62,3.96719e-20
168.63,4.22876e-20
168.64,4.43588e-20
168.65,4.12459e-20
168.66,4.18918e-20
168.67,4.75642e-20
168.672,4.87269e-20
168.719,6.08881e-20
168.77,6.73752e-20
168.772,6.66438e-20
168.82,5.65797e-20
168.829,5.41311e-20
168.839,5.26659e-20
168.85,5.16477e-20
168.86,5.00922e-20
168.869,4.63992e-20
168.872,4.52288e-20
168.92,4.61692e-20
168.97,4.69396e-20
168.972,4.68408e-20
169.02,4.47892e-20
169.03,4.31948e-20
169.04,4.08507e-20
169.05,4.18166e-20
169.06,4.48043e-20
169.07,4.23198e-20
169.072,4.08832e-20
169.12,3.67451e-20
169.17,4.79039e-20
169.172,4.78897e-20
169.22,4.89002e-20
169.23,5.52938e-20
169.24,6.07923e-20
169.25,5.74622e-20
169.26,5.71231e-20
169.27,6.28539e-20
169.272,6.37834e-20
169.32,5.53419e-20
169.37,4.16735e-20
169.372,4.13968e-20
169.42,2.67563e-20
169.43,2.69921e-20
169.44,2.75605e-20
169.45,2.25407e-20
169.46,2.00015e-20
169.47,2.49182e-20
169.472,2.61749e-20
169.52,2.69811e-20
169.57,3.3266e-20
169.572,3.42144e-20
169.62,4.28428e-20
169.63,4.46067e-20
169.64,4.58346e-20
169.65,4.57485e-20
169.66,4.80591e-20
169.67,5.26594e-20
169.672,5.35465e-20
169.72,6.18886e-20
169.77,7.40591e-20
169.772,7.4131e-20
169.82,6.27614e-20
169.83,5.86303e-20
169.84,5.93513e-20
169.85,5.7464e-20
169.86,5.19194e-20
169.87,4.86669e-20
169.872,4.81929e-20
169.92,3.83891e-20
169.97,3.66366e-20
169.972,3.73948e-20
170.02,3.69292e-20
170.03,3.38322e-20
170.04,3.72813e-20
170.05,4.04117e-20
170.06,3.96049e-20
170.07,4.04904e-20
170.072,4.10767e-20
170.12,4.13672e-20
170.17,4.14958e-20
170.172,4.2181e-20
170.22,5.86002e-20
170.23,6.13587e-20
170.24,6.15967e-20
170.25,6.47011e-20
170.26,6.92401e-20
170.27,7.06505e-20
170.272,7.0639e-20
170.32,7.24223e-20
170.37,6.24344e-20
170.372,6.16964e-20
170.42,5.08767e-20
170.43,4.94343e-20
170.44,4.80833e-20
170.45,4.57324e-20
170.46,4.22196e-20
170.47,3.92683e-20
170.472,3.88672e-20
170.52,3.69582e-20
170.57,2.93774e-20
170.572,2.90963e-20
170.62,2.24096e-20
170.63,2.12823e-20
170.64,2.28185e-20
170.65,2.22475e-20
170.66,1.8509e-20
170.67,1.86816e-20
170.672,1.98222e-20
170.72,2.70875e-20
170.77,3.72784e-20
170.772,3.73324e-20
170.82,4.06051e-20
170.83,4.22029e-20
170.84,3.83006e-20
170.85,3.74913e-20
170.86,4.19463e-20
170.87,4.23328e-20
170.872,4.14978e-20
170.92,4.33187e-20
170.97,4.40269e-20
170.972,4.38713e-20
171.02,3.18763e-20
171.03,3.0321e-20
171.04,2.59472e-20
171.05,2.41231e-20
171.06,2.7714e-20
171.07,2.77793e-20
171.072,2.63437e-20
171.12,2.3452e-20
171.17,3.4396e-20
171.172,3.50441e-20
171.22,4.37845e-20
171.23,4.5851e-20
171.24,5.09123e-20
171.25,5.15844e-20
171.26,5.1893e-20
171.27,5.53159e-20
171.272,5.60027e-20
171.32,5.52012e-20
171.37,4.68062e-20
171.372,4.51732e-20
171.42,4.01372e-20
171.43,4.52506e-20
171.44,4.90196e-20
171.45,4.67877e-20
171.46,4.63038e-20
171.47,4.83921e-20
171.472,4.85176e-20
171.52,4.56988e-20
171.57,4.09206e-20
171.572,4.05301e-20
171.62,2.94564e-20
171.63,3.03421e-20
171.64,3.2366e-20
171.65,2.99709e-20
171.66,2.87589e-20
171.67,3.02941e-20
171.672,3.0326e-20
171.72,2.33216e-20
171.77,3.45969e-20
171.772,3.64889e-20
171.82,3.48116e-20
171.83,3.06501e-20
171.84,3.27467e-20
171.85,3.17747e-20
171.86,2.65487e-20
171.87,2.6772e-20
171.872,2.77954e-20
171.92,2.75526e-20
171.97,3.81017e-20
171.972,3.95502e-20
172.02,4.92246e-20
172.03,5.04328e-20
172.04,5.1418e-20
172.05,5.09234e-20
172.06,5.14584e-20
172.07,5.41629e-20
172.072,5.45237e-20
172.12,5.31245e-20
172.17,4.40632e-20
172.172,4.39209e-20
172.22,4.48649e-20
172.23,4.71293e-20
172.24,4.73827e-20
172.25,4.61142e-20
172.26,4.93121e-20
172.27,5.42841e-20
172.272,5.46182e-20
172.32,4.98697e-20
172.37,4.51608e-20
172.372,4.48606e-20
172.42,3.38516e-20
172.43,2.87539e-20
172.44,2.95225e-20
172.45,3.13296e-20
172.46,2.7193e-20
172.47,2.45107e-20
172.472,2.50354e-20
172.52,3.06859e-20
172.57,3.39006e-20
172.572,3.38655e-20
172.62,3.5762e-20
172.63,3.42769e-20
172.64,3.7741e-20
172.65,4.23342e-20
172.66,4.11973e-20
172.67,3.80408e-20
172.672,3.80428e-20
172.72,4.50082e-20
172.77,4.72485e-20
172.772,4.68425e-20
172.82,5.13298e-20
172.83,5.40096e-20
172.84,5.22939e-20
172.85,4.9707e-20
172.86,5.14766e-20
172.87,5.22292e-20
172.872,5.16454e-20
172.92,4.42754e-20
172.97,3.93472e-20
172.972,3.95872e-20
173.02,3.42388e-20
173.03,3.57671e-20
173.04,3.39711e-20
173.05,3.24248e-20
173.06,3.31339e-20
173.07,3.36302e-20
173.072,3.34713e-20
173.12,3.41723e-20
173.17,3.37303e-20
173.172,3.39263e-20
173.22,3.40099e-20
173.23,3.68752e-20
173.24,3.75533e-20
173.25,3.75862e-20
173.26,4.04091e-20
173.27,4.31168e-20
173.272,4.34008e-20
173.32,4.07456e-20
173.37,3.54775e-20
173.372,3.36931e-20
173.42,2.45212e-20
173.43,2.61216e-20
173.44,2.49951e-20
173.45,1.84558e-20
173.46,1.83658e-20
173.47,2.31595e-20
173.472,2.33943e-20
173.52,2.33143e-20
173.57,3.78013e-20
173.572,3.8644e-20
173.62,4.2465e-20
173.63,4.23869e-20
173.64,4.52975e-20
173.65,4.48348e-20
173.66,4.31997e-20
173.67,4.19035e-20
173.672,4.11146e-20
173.72,3.31833e-20
173.77,3.48761e-20
173.772,3.59555e-20
173.82,3.94115e-20
173.83,3.68208e-20
173.84,3.8721e-20
173.85,4.17395e-20
173.86,4.2102e-20
173.87,4.07374e-20
173.872,4.03346e-20
173.92,3.39921e-20
173.97,3.1838e-20
173.972,3.14728e-20
174.02,2.7483e-20
174.03,3.21414e-20
174.04,3.71415e-20
174.05,3.37331e-20
174.06,3.22477e-20
174.07,3.83201e-20
174.072,3.96517e-20
174.12,4.28497e-20
174.17,4.87258e-20
174.172,4.97347e-20
174.22,4.90819e-20
174.23,5.11768e-20
174.24,5.49683e-20
174.25,5.19902e-20
174.26,4.89054e-20
174.27,5.396e-20
174.272,5.55675e-20
174.32,5.42022e-20
174.37,4.95122e-20
174.372,5.07929e-20
174.42,5.78836e-20
174.43,5.4227e-20
174.44,5.29641e-20
174.45,5.44567e-20
174.46,5.22319e-20
174.47,4.93669e-20
174.472,4.93642e-20
174.52,4.16597e-20
174.57,3.34164e-20
174.572,3.26592e-20
174.62,2.74782e-20
174.63,2.61177e-20
174.64,2.70598e-20
174.65,2.84821e-20
174.66,2.84958e-20
174.67,2.87515e-20
174.672,2.89708e-20
174.72,3.52879e-20
174.77,4.05972e-20
174.772,4.08014e-20
174.82,3.69719e-20
174.83,3.47761e-20
174.84,3.45396e-20
174.85,3.53985e-20
174.86,3.68664e-20
174.87,3.81525e-20
174.872,3.80901e-20
174.92,4.10182e-20
174.97,4.09235e-20
174.972,4.12553e-20
175.02,4.64071e-20
175.03,4.57371e-20
175.04,4.24718e-20
175.05,4.31043e-20
175.06,4.48701e-20
175.07,4.2527e-20
175.072,4.17403e-20
175.12,3.97985e-20
175.17,3.99993e-20
175.172,3.92421e-20
175.22,4.16278e-20
